,Epoch,Loss
120,120,0.0013436038279905915
121,121,0.0013465974479913712
122,122,0.0013428666861727834
123,123,0.00134592957329005
124,124,0.0013413481647148728
125,125,0.0013437744928523898
126,126,0.0013395778369158506
127,127,0.0013415324501693249
128,128,0.0013383296318352222
129,129,0.0013401119504123926
130,130,0.0013370455708354712
131,131,0.0013387501239776611
132,132,0.0013360161101445556
133,133,0.0013375524431467056
134,134,0.0013347758213058114
135,135,0.0013361555757001042
136,136,0.0013337250566110015
137,137,0.0013349244836717844
138,138,0.0013326123589649796
139,139,0.0013336726697161794
140,140,0.0013316142139956355
141,141,0.0013325405307114124
142,142,0.0013306373730301857
143,143,0.0013314560055732727
144,144,0.001329721650108695
145,145,0.001330445404164493
146,146,0.0013288467889651656
147,147,0.0013294917298480868
148,148,0.0013280143029987812
149,149,0.0013285905588418245
150,150,0.0013272191863507032
151,151,0.0013277380494400859
152,152,0.0013264568988233805
153,153,0.0013269227929413319
154,154,0.0013257238315418363
155,155,0.0013261450221762061
156,156,0.0013250154443085194
157,157,0.0013253955403342843
158,158,0.0013243303401395679
159,159,0.0013246757443994284
160,160,0.0013236638624221087
161,161,0.0013239769032225013
162,162,0.0013230153126642108
163,163,0.0013233025092631578
164,164,0.0013223813148215413
165,165,0.0013226434821262956
166,166,0.0013217618688941002
167,167,0.0013220045948401093
168,168,0.001321152551099658
169,169,0.0013213760685175657
170,170,0.0013205547584220767
171,171,0.0013207662850618362
172,172,0.0013199640670791268
173,173,0.0013201618567109108
174,174,0.001319382805377245
175,175,0.0013195757055655122
176,176,0.0013188060838729143
177,177,0.0013189911842346191
178,178,0.0013182376278564334
179,179,0.0013184275012463331
180,180,0.0013176719658076763
181,181,0.0013178628869354725
182,182,0.0013171157333999872
183,183,0.0013173262123018503
184,184,0.0013165641576051712
185,185,0.001316791051067412
186,186,0.0013160264352336526
187,187,0.0013162995455786586
188,188,0.0013155031483620405
189,189,0.0013158248038962483
190,190,0.001315007684752345
191,191,0.001315429457463324
192,192,0.0013145506381988525
193,193,0.001315089873969555
194,194,0.0013141529634594917
195,195,0.0013148861471563578
196,196,0.001313808374106884
197,197,0.0013147349236533046
198,198,0.0013135126791894436
199,199,0.0013146799756214023
200,200,0.0013132115127518773
201,201,0.001314591383561492
202,202,0.0013129113940522075
203,203,0.001314465538598597
204,204,0.00131253432482481
205,205,0.0013142216484993696
206,206,0.0013120860094204545
207,207,0.001313800341449678
208,208,0.0013115808833390474
209,209,0.0013132645981386304
210,210,0.0013109908904880285
211,211,0.0013126143021509051
212,212,0.0013103531673550606
213,213,0.0013118827482685447
214,214,0.0013096968177706003
215,215,0.0013111153384670615
216,216,0.001309025683440268
217,217,0.0013103310484439135
218,218,0.001308355014771223
219,219,0.0013095528120175004
220,220,0.0013076902832835913
221,221,0.0013087890110909939
222,222,0.001307036611251533
223,223,0.0013080465141683817
224,224,0.0013063953956589103
225,225,0.0013073255540803075
226,226,0.0013057667529210448
227,227,0.0013066251995041966
228,228,0.0013051495188847184
229,229,0.0013059435877949
230,230,0.0013045432278886437
231,231,0.0013052788563072681
232,232,0.0013039462501183152
233,233,0.0013046286767348647
234,234,0.00130335777066648
235,235,0.0013039920013397932
236,236,0.0013027777895331383
237,237,0.0013033684808760881
238,238,0.0013022053753957152
239,239,0.001302757184021175
240,240,0.0013016404118388891
241,241,0.0013021576451137662
242,242,0.0013010838301852345
243,243,0.0013015700969845057
244,244,0.0013005348155274987
245,245,0.0013009941903874278
246,246,0.0012999932514503598
247,247,0.0013004298089072108
248,248,0.0012994594871997833
249,249,0.0012998763704672456
250,250,0.001298933639191091
251,251,0.0012993342243134975
252,252,0.0012984154745936394
253,253,0.0012988030212000012
254,254,0.0012979053426533937
255,255,0.001298282528296113
256,256,0.0012974027777090669
257,257,0.0012977721635252237
258,258,0.0012969070812687278
259,259,0.0012972702970728278
260,260,0.0012964169727638364
261,261,0.0012967751827090979
262,262,0.0012959307059645653
263,263,0.0012962842592969537
264,264,0.0012954474659636617
265,265,0.0012957967119291425
266,266,0.0012949660886079073
267,267,0.0012953121913596988
268,268,0.0012944871559739113
269,269,0.0012948308140039444
270,270,0.0012940110173076391
271,271,0.0012943536275997758
272,272,0.0012935377890244126
273,273,0.0012938810978084803
274,274,0.0012930692173540592
275,275,0.0012934142723679543
276,276,0.0012926047202199697
277,277,0.0012929540826007724
278,278,0.0012921452289447188
279,279,0.001292500295676291
280,280,0.0012916909763589501
281,281,0.0012920531444251537
282,282,0.00129124172963202
283,283,0.001291612396016717
284,284,0.0012907976051792502
285,285,0.0012911781668663025
286,286,0.0012903576716780663
287,287,0.0012907497584819794
288,288,0.0012899227440357208
289,289,0.0012903278693556786
290,290,0.0012894920073449612
291,291,0.0012899113353341818
292,292,0.001289065578021109
293,293,0.0012895012041553855
294,294,0.0012886440381407738
295,295,0.0012890977086499333
296,296,0.001288227504119277
297,297,0.001288701663725078
298,298,0.0012878169072791934
299,299,0.0012883145827800035
300,300,0.0012874128296971321
301,301,0.0012879379792138934
302,302,0.0012870170176029205
303,303,0.001287574414163828
304,304,0.0012866316828876734
305,305,0.0012872273800894618
306,306,0.0012862596195191145
307,307,0.0012869014171883464
308,308,0.001285903388634324
309,309,0.0012866026954725385
310,310,0.0012855685781687498
311,311,0.001286337268538773
312,312,0.0012852585641667247
313,313,0.001286110607907176
314,314,0.001284975791350007
315,315,0.0012859248090535402
316,316,0.0012847180478274822
317,317,0.001285773003473878
318,318,0.0012844750890508294
319,319,0.0012856386601924896
320,320,0.0012842294527217746
321,321,0.0012854962842538953
322,322,0.001283960067667067
323,323,0.0012853193329647183
324,324,0.0012836509849876165
325,325,0.0012850931379944086
326,326,0.0012832991778850555
327,327,0.00128482177387923
328,328,0.0012829173356294632
329,329,0.0012845289893448353
330,330,0.0012825278099626303
331,331,0.0012842455180361867
332,332,0.0012821521377190948
333,333,0.0012839967384934425
334,334,0.00128180009778589
335,335,0.0012837897520512342
336,336,0.001281467848457396
337,337,0.0012836102396249771
338,338,0.001281134900636971
339,339,0.0012834294466301799
340,340,0.001280777738429606
341,341,0.0012832187348976731
342,342,0.0012803797144442797
343,343,0.0012829656479880214
344,344,0.001279940945096314
345,345,0.0012826810125261545
346,346,0.0012794771464541554
347,347,0.0012823935830965638
348,348,0.0012790098553523421
349,349,0.0012821333948522806
350,350,0.0012785540893673897
351,351,0.001281913835555315
352,352,0.0012781063560396433
353,353,0.0012817232636734843
354,354,0.001277646399103105
355,355,0.0012815301306545734
356,356,0.0012771468609571457
357,357,0.001281299744732678
358,358,0.00127658701967448
359,359,0.0012810153421014547
360,360,0.0012759632663801312
361,361,0.0012806860031560063
362,362,0.0012752902694046497
363,363,0.0012803423451259732
364,364,0.0012745874701067805
365,365,0.0012800154509022832
366,366,0.0012738645309582353
367,367,0.0012797167291864753
368,368,0.0012731131864711642
369,369,0.0012794267386198044
370,370,0.0012723059626296163
371,371,0.0012791063636541367
372,372,0.001271408866159618
373,373,0.0012787115992978215
374,374,0.0012703934917226434
375,375,0.0012782138073816895
376,376,0.0012692424934357405
377,377,0.0012776018120348454
378,378,0.0012679456267505884
379,379,0.0012768730521202087
380,380,0.0012664907844737172
381,381,0.001276011229492724
382,382,0.0012648503761738539
383,383,0.0012749724555760622
384,384,0.0012629750417545438
385,385,0.0012736768694594502
386,386,0.0012607787502929568
387,387,0.001271986635401845
388,388,0.0012581507908180356
389,389,0.0012699199141934514
390,390,0.0012552599655464292
391,391,0.0012675465550273657
392,392,0.0012519566807895899
393,393,0.0012645586393773556
394,394,0.001248077373020351
395,395,0.0012607243843376637
396,396,0.0012435108656063676
397,397,0.0012558960588648915
398,398,0.0012382280547171831
399,399,0.0012500768061727285
400,400,0.0012322834227234125
401,401,0.001243380131199956
402,402,0.0012257789494469762
403,403,0.0012359651736915112
404,404,0.001218837802298367
405,405,0.0012279967777431011
406,406,0.0012115852441638708
407,407,0.001219636294990778
408,408,0.0012041515437886119
409,409,0.0012110610259696841
410,410,0.0011966796591877937
411,411,0.0012024622410535812
412,412,0.0011893064947798848
413,413,0.0011940149124711752
414,414,0.0011821071384474635
415,415,0.0011858001817017794
416,416,0.0011751564452424645
417,417,0.001178107806481421
418,418,0.0011688231024891138
419,419,0.0011711909901350737
420,420,0.0011630853405222297
421,421,0.0011649223743006587
422,422,0.0011578660923987627
423,423,0.0011592578375712037
424,424,0.0011531690834090114
425,425,0.0011542036663740873
426,426,0.0011489797616377473
427,427,0.001149712479673326
428,428,0.0011452548205852509
429,429,0.0011457419022917747
430,430,0.0011419571237638593
431,431,0.0011422514216974378
432,432,0.0011390510480850935
433,433,0.0011391992447897792
434,434,0.0011365005047991872
435,435,0.0011365446262061596
436,436,0.0011342715006321669
437,437,0.0011342447251081467
438,438,0.0011323302751407027
439,439,0.0011322584468871355
440,440,0.0011306434171274304
441,441,0.0011305442312732339
442,442,0.0011291763512417674
443,443,0.001129060285165906
444,444,0.0011278953170403838
445,445,0.0011277702869847417
446,446,0.001126771909184754
447,447,0.001126642688177526
448,448,0.0011257813312113285
449,449,0.001125651877373457
450,450,0.0011249034432694316
451,451,0.001124776084907353
452,452,0.0011241219472140074
453,453,0.0011239990126341581
454,454,0.0011234214762225747
455,455,0.001123304245993495
456,456,0.0011227919021621346
457,457,0.0011226802598685026
458,458,0.0011222228640690446
459,459,0.0011221165768802166
460,460,0.0011217062128707767
461,461,0.0011216052807867527
462,462,0.0011212354293093085
463,463,0.0011211388045921922
464,464,0.0011208037612959743
465,465,0.0011207120260223746
466,466,0.001120407716371119
467,467,0.0011203197063878179
468,468,0.0011200421722605824
469,469,0.0011199581203982234
470,470,0.0011197042185813189
471,471,0.0011196238920092583
472,472,0.001119390595704317
473,473,0.0011193135287612677
474,474,0.0011190985096618533
475,475,0.0011190248187631369
476,476,0.0011188258649781346
477,477,0.0011187552008777857
478,478,0.0011185703333467245
479,479,0.0011185032781213522
480,480,0.0011183307506144047
481,481,0.0011182667221873999
482,482,0.0011181047884747386
483,483,0.0011180443689227104
484,484,0.001117891981266439
485,485,0.0011178343556821346
486,486,0.001117690815590322
487,487,0.0011176361003890634
488,488,0.0011175005929544568
489,489,0.0011174483224749565
490,490,0.001117320149205625
491,491,0.0011172700906172395
492,492,0.0011171489022672176
493,493,0.0011171004734933376
494,494,0.0011169860372319818
495,495,0.0011169392382726073
496,496,0.001116830506362021
497,497,0.0011167856864631176
498,498,0.001116682542487979
499,499,0.001116638770326972
500,500,0.00111654051579535
501,501,0.001116498257033527
502,502,0.0011164048919454217
503,503,0.0011163640301674604
504,504,0.0011162747396156192
505,505,0.0011162348091602325
506,506,0.0011161500588059425
507,507,0.001116111408919096
508,508,0.0011160299181938171
509,509,0.0011159926652908325
510,510,0.001115914317779243
511,511,0.001115878694690764
512,512,0.0011158034903928638
513,513,0.0011157691478729248
514,514,0.0011156961554661393
515,515,0.0011156635591760278
516,516,0.0011155931279063225
517,517,0.0011155616957694292
518,518,0.0011154937092214823
519,519,0.0011154639068990946
520,520,0.001115397666580975
521,521,0.0011153691448271275
522,522,0.0011153049999848008
523,523,0.0011152776423841715
524,524,0.001115215476602316
525,525,0.0011151896324008703
526,526,0.0011151288636028767
527,527,0.0011151040671393275
528,528,0.001115045160986483
529,529,0.0011150212958455086
530,530,0.0011149641359224916
531,531,0.001114940969273448
532,532,0.0011148856719955802
533,533,0.0011148634366691113
534,534,0.0011148094199597836
535,535,0.0011147878831252456
536,536,0.0011147360783070326
537,537,0.0011147146578878164
538,538,0.0011146641336381435
539,539,0.0011146434117108583
540,540,0.0011145944008603692
541,541,0.0011145740281790495
542,542,0.001114526647143066
543,543,0.0011145068565383554
544,544,0.0011144608724862337
545,545,0.0011144414311274886
546,546,0.0011143964948132634
547,547,0.001114377868361771
548,548,0.0011143339797854424
549,549,0.001114316051825881
550,550,0.0011142732109874487
551,551,0.0011142559815198183
552,552,0.0011142139555886388
553,553,0.0011141973081976175
554,554,0.0011141563300043344
555,555,0.0011141406139358878
556,556,0.0011141002178192139
557,557,0.00111408531665802
558,558,0.0011140455026179552
559,559,0.0011140312999486923
560,560,0.0011139923008158803
561,561,0.0011139787966385484
562,562,0.00111394003033638
563,563,0.0011139278067275882
564,564,0.0011138892732560635
565,565,0.0011138778645545244
566,566,0.0011138400295749307
567,567,0.0011138293193653226
568,568,0.0011137919500470161
569,569,0.0011137817054986954
570,570,0.001113744918256998
571,571,0.001113735605031252
572,572,0.0011136990506201982
573,573,0.001113690435886383
574,574,0.0011136543471366167
575,575,0.0011136464308947325
576,576,0.0011136108078062534
577,577,0.0011136035900563002
578,578,0.001113568083383143
579,579,0.001113561331294477
580,580,0.0011135261738672853
581,581,0.0011135205859318376
582,582,0.001113485312089324
583,583,0.0011134798405691981
584,584,0.0011134460801258683
585,585,0.0011134404921904206
586,586,0.0011134067317470908
587,587,0.0011134016094729304
588,588,0.0011133685475215316
589,589,0.0011133637744933367
590,590,0.0011133311782032251
591,591,0.0011133266380056739
592,592,0.0011132945073768497
593,593,0.0011132903164252639
594,594,0.0011132585350424051
595,595,0.0011132542276754975
596,596,0.001113223028369248
597,597,0.0011132194194942713
598,598,0.0011131882201880217
599,599,0.0011131847277283669
600,600,0.0011131541104987264
601,601,0.0011131507344543934
602,602,0.0011131202336400747
603,603,0.0011131175560876727
604,604,0.0011130872881039977
605,605,0.001113085076212883
606,606,0.0011130544589832425
607,607,0.0011130524799227715
608,608,0.001113022561185062
609,609,0.0011130210477858782
610,610,0.0011129910126328468
611,611,0.001112989499233663
612,612,0.0011129598133265972
613,613,0.001112958649173379
614,614,0.0011129288468509912
615,615,0.0011129282647743821
616,616,0.0011128984624519944
617,617,0.001112898113206029
618,618,0.001112868543714285
619,619,0.001112868543714285
620,620,0.0011128386249765754
621,621,0.0011128392070531845
622,622,0.001112809288315475
623,623,0.0011128101032227278
624,624,0.0011127799516543746
625,625,0.0011127812322229147
626,626,0.0011127509642392397
627,627,0.001112752710469067
628,628,0.001112722442485392
629,629,0.0011127244215458632
630,630,0.0011126940371468663
631,631,0.0011126963654533029
632,632,0.0011126657482236624
633,633,0.0011126685421913862
634,634,0.001112637692131102
635,635,0.001112640486098826
636,636,0.0011126096360385418
637,637,0.0011126130120828748
638,638,0.001112581929191947
639,639,0.0011125849559903145
640,640,0.001112554338760674
641,641,0.001112557714805007
642,642,0.001112526748329401
643,643,0.0011125302407890558
644,644,0.001112499157898128
645,645,0.0011125027667731047
646,646,0.0011124716838821769
647,647,0.0011124755255877972
648,648,0.0011124442098662257
649,649,0.0011124482844024897
650,650,0.00111241708509624
651,651,0.0011124209268018603
652,652,0.0011123898439109325
653,653,0.001112393569201231
654,654,0.0011123627191409469
655,655,0.0011123662116006017
656,656,0.0011123354779556394
657,657,0.0011123392032459378
658,658,0.0011123082367703319
659,659,0.0011123117292299867
660,660,0.0011122813448309898
661,661,0.0011122844880446792
662,662,0.0011122546857222915
663,663,0.0011122574796900153
664,664,0.0011122273281216621
665,665,0.0011122302385047078
666,666,0.0011122004361823201
667,667,0.0011122028809040785
668,668,0.0011121734278276563
669,669,0.0011121757561340928
670,670,0.0011121463030576706
671,671,0.001112148747779429
672,672,0.0011121192947030067
673,673,0.0011121210409328341
674,674,0.001112092286348343
675,675,0.0011120939161628485
676,676,0.0011120655108243227
677,677,0.001112066674977541
678,678,0.0011120387353003025
679,679,0.001112039084546268
680,680,0.0011120116105303168
681,681,0.0011120120761916041
682,682,0.0011119850678369403
683,683,0.0011119855334982276
684,684,0.001111958408728242
685,685,0.0011119586415588856
686,686,0.0011119317496195436
687,687,0.0011119317496195436
688,688,0.001111905206926167
689,689,0.0011119049740955234
690,690,0.0011118786642327905
691,691,0.001111878314986825
692,692,0.0011118522379547358
693,693,0.0011118515394628048
694,694,0.0011118255788460374
695,695,0.001111825229600072
696,696,0.0011118000838905573
697,697,0.001111798919737339
698,698,0.0011117743561044335
699,699,0.001111772726289928
700,700,0.0011117476969957352
701,701,0.001111746416427195
702,702,0.0011117226677015424
703,703,0.0011117206886410713
704,704,0.0011116969399154186
705,705,0.001111694728024304
706,706,0.0011116713285446167
707,707,0.0011116688838228583
708,708,0.0011116457171738148
709,709,0.0011116435052827
710,710,0.0011116205714643002
711,711,0.001111618708819151
712,712,0.0011115956585854292
713,713,0.0011115936795249581
714,714,0.0011115714441984892
715,715,0.001111568883061409
716,716,0.0011115464149042964
717,717,0.0011115444358438253
718,718,0.0011115222005173564
719,719,0.0011115202214568853
720,720,0.0011114977532997727
721,721,0.0011114958906546235
722,722,0.0011114738881587982
723,723,0.0011114719090983272
724,724,0.0011114503722637892
725,725,0.0011114482767879963
726,726,0.0011114266235381365
727,727,0.0011114246444776654
728,728,0.001111403456889093
729,729,0.0011114013614133
730,730,0.0011113804066553712
731,731,0.0011113784275949001
732,732,0.0011113575892522931
733,733,0.001111355610191822
734,734,0.0011113351210951805
735,735,0.0011113329092040658
736,736,0.001111312652938068
737,737,0.0011113106738775969
738,738,0.0011112905340269208
739,739,0.0011112886713817716
740,740,0.0011112686479464173
741,741,0.0011112666688859463
742,742,0.0011112468782812357
743,743,0.0011112444335594773
744,744,0.0011112256906926632
745,745,0.0011112233623862267
746,746,0.0011112039210274816
747,747,0.0011112020583823323
748,748,0.0011111829662695527
749,749,0.0011111806379631162
750,750,0.0011111620115116239
751,751,0.001111159916035831
752,752,0.0011111416388303041
753,753,0.0011111393105238676
754,754,0.0011111213825643063
755,755,0.001111118821427226
756,756,0.0011111011262983084
757,757,0.0011110984487459064
758,758,0.0011110811028629541
759,759,0.001111078541725874
760,760,0.0011110614286735654
761,761,0.0011110586347058415
762,762,0.0011110417544841766
763,763,0.0011110393097624183
764,764,0.0011110224295407534
765,765,0.0011110198684036732
766,766,0.0011110034538432956
767,767,0.0011110008927062154
768,768,0.001110984361730516
769,769,0.001110981684178114
770,770,0.0011109656188637018
771,771,0.0011109631741419435
772,772,0.0011109472252428532
773,773,0.0011109441984444857
774,774,0.0011109287152066827
775,775,0.0011109259212389588
776,776,0.0011109105544164777
777,777,0.0011109074112027884
778,778,0.0011108926264569163
779,779,0.001110889483243227
780,780,0.0011108745820820332
781,781,0.0011108716716989875
782,782,0.0011108570033684373
783,783,0.001110853860154748
784,784,0.001110839773900807
785,785,0.001110836397856474
786,786,0.0011108220787718892
787,787,0.001110818819142878
788,788,0.0011108050821349025
789,789,0.0011108018225058913
790,790,0.0011107880854979157
791,791,0.0011107844766229391
792,792,0.0011107712052762508
793,793,0.0011107678292319179
794,794,0.001110754325054586
795,795,0.001110750949010253
796,796,0.0011107377940788865
797,797,0.0011107346508651972
798,798,0.0011107214959338307
799,799,0.0011107182363048196
800,800,0.0011107053142040968
801,801,0.001110701821744442
802,802,0.0011106892488896847
803,803,0.001110685640014708
804,804,0.0011106734164059162
805,805,0.0011106700403615832
806,806,0.0011106577003374696
807,807,0.0011106543242931366
808,808,0.0011106418678537011
809,809,0.0011106383753940463
810,810,0.00111062650103122
811,811,0.001110623124986887
812,812,0.0011106111342087388
813,813,0.0011106077581644058
814,814,0.0011105960002169013
815,815,0.0011105926241725683
816,816,0.0011105808662250638
817,817,0.0011105778394266963
818,818,0.0011105658486485481
819,819,0.0011105628218501806
820,820,0.001110551180317998
821,821,0.0011105481535196304
822,822,0.0011105367448180914
823,823,0.001110533601604402
824,824,0.0011105220764875412
825,825,0.0011105192825198174
826,826,0.0011105077574029565
827,827,0.0011105049634352326
828,828,0.0011104928562417626
829,829,0.0011104908771812916
830,830,0.0011104788864031434
831,831,0.0011104766745120287
832,832,0.001110465032979846
833,833,0.0011104628210887313
834,834,0.0011104510631412268
835,835,0.0011104493169113994
836,836,0.0011104375589638948
837,837,0.0011104355799034238
838,838,0.0011104238219559193
839,839,0.0011104223085567355
840,840,0.0011104103177785873
841,841,0.001110409153625369
842,842,0.001110397046431899
843,843,0.001110395765863359
844,844,0.0011103838915005326
845,845,0.0011103827273473144
846,846,0.001110370852984488
847,847,0.0011103698052465916
848,848,0.0011103578144684434
849,849,0.0011103571159765124
850,850,0.001110345358029008
851,851,0.0011103441938757896
852,852,0.001110332552343607
853,853,0.001110331853851676
854,854,0.0011103200959041715
855,855,0.0011103191645815969
856,856,0.0011103075230494142
857,857,0.0011103070573881269
858,858,0.0011102951830253005
859,859,0.0011102946009486914
860,860,0.0011102828430011868
861,861,0.0011102826101705432
862,862,0.0011102708522230387
863,863,0.001110270619392395
864,864,0.0011102588614448905
865,865,0.0011102586286142468
866,866,0.0011102467542514205
867,867,0.0011102468706667423
868,868,0.0011102351127192378
869,869,0.001110234996303916
870,870,0.0011102232383564115
871,871,0.0011102232383564115
872,872,0.0011102113639935851
873,873,0.0011102119460701942
874,874,0.001110200071707368
875,875,0.0011102003045380116
876,876,0.0011101886630058289
877,877,0.0011101887794211507
878,878,0.0011101773707196116
879,879,0.0011101776035502553
880,880,0.0011101660784333944
881,881,0.0011101665440946817
882,882,0.0011101547861471772
883,883,0.0011101554846391082
884,884,0.0011101437266916037
885,885,0.0011101443087682128
886,886,0.00111013266723603
887,887,0.001110133365727961
888,888,0.0011101217241957784
889,889,0.001110122655518353
890,890,0.0011101108975708485
891,891,0.0011101117124781013
892,892,0.0011100999545305967
893,893,0.0011101010022684932
894,894,0.0011100892443209887
895,895,0.001110090292058885
896,896,0.0011100785341113806
897,897,0.0011100798146799207
898,898,0.0011100679403170943
899,899,0.0011100692208856344
900,900,0.0011100575793534517
901,901,0.00111005874350667
902,902,0.0011100471019744873
903,903,0.0011100482661277056
904,904,0.0011100367410108447
905,905,0.0011100380215793848
906,906,0.0011100263800472021
907,907,0.0011100276606157422
908,908,0.0011100160190835595
909,909,0.0011100174160674214
910,910,0.001110005541704595
911,911,0.0011100072879344225
912,912,0.001109995529986918
913,913,0.00110999692697078
914,914,0.0011099852854385972
915,915,0.0011099869152531028
916,916,0.001109975390136242
917,917,0.0011099769035354257
918,918,0.0011099650291725993
919,919,0.0011099667754024267
920,920,0.0011099550174549222
921,921,0.0011099567636847496
922,922,0.001109945122152567
923,923,0.0011099469847977161
924,924,0.001109934994019568
925,925,0.0011099368566647172
926,926,0.0011099250987172127
927,927,0.0011099270777776837
928,928,0.0011099150869995356
929,929,0.001109916833229363
930,930,0.001109905308112502
931,931,0.0011099072871729732
932,932,0.0011098950635641813
933,933,0.0011098970426246524
934,934,0.0011098852846771479
935,935,0.0011098873801529408
936,936,0.0011098753893747926
937,937,0.0011098776012659073
938,938,0.0011098656104877591
939,939,0.0011098678223788738
940,940,0.0011098558316007257
941,941,0.0011098579270765185
942,942,0.0011098455870524049
943,943,0.0011098479153588414
944,944,0.0011098358081653714
945,945,0.0011098380200564861
946,946,0.0011098257964476943
947,947,0.0011098278919234872
948,948,0.0011098160175606608
949,949,0.0011098182294517756
950,950,0.0011098060058429837
951,951,0.001109808566980064
952,952,0.0011097958777099848
953,953,0.0011097985552623868
954,954,0.001109786331653595
955,955,0.0011097884271293879
956,956,0.0011097763199359179
957,957,0.0011097785318270326
958,958,0.0011097663082182407
959,959,0.0011097684036940336
960,960,0.0011097562965005636
961,961,0.0011097585083916783
962,962,0.0011097460519522429
963,963,0.0011097484966740012
964,964,0.001109735807403922
965,965,0.0011097382521256804
966,966,0.001109725795686245
967,967,0.0011097283568233252
968,968,0.0011097157839685678
969,969,0.0011097179958596826
970,970,0.001109705539420247
971,971,0.0011097081005573273
972,972,0.0011096954112872481
973,973,0.0011096979724243283
974,974,0.0011096850503236055
975,975,0.001109687495045364
976,976,0.0011096749221906066
977,977,0.001109677366912365
978,978,0.001109664561226964
979,979,0.0011096667731180787
980,980,0.0011096540838479996
981,981,0.0011096567614004016
982,982,0.0011096438392996788
983,983,0.0011096462840214372
984,984,0.0011096332455053926
985,985,0.0011096358066424727
986,986,0.0011096227681264281
987,987,0.0011096253292635083
988,988,0.0011096124071627855
989,989,0.001109614851884544
990,990,0.001109602046199143
991,991,0.0011096043745055795
992,992,0.0011095915688201785
993,993,0.0011095937807112932
994,994,0.0011095806257799268
995,995,0.0011095833033323288
996,996,0.0011095697991549969
997,997,0.0011095727095380425
998,998,0.0011095592053607106
999,999,0.0011095617664977908
1000,1000,0.0011095484951511025
